species,bio1,bio12,bio5,bio6,elev,pollination
Palicourea_acuminata,2.418301291,3.620136055,2.526339277,2.292256071,76,Insect
Palicourea_acuminata,2.418301291,3.649042634,2.5289167,2.292256071,38,Insect
Palicourea_acuminata,2.385606274,3.490239485,2.50242712,2.255272505,533,Insect
Palicourea_acuminata,2.418301291,3.620136055,2.526339277,2.292256071,76,Insect
Palicourea_acuminata,2.413299764,3.667826379,2.525044807,2.281033367,114,Insect
Palicourea_acuminata,2.403120521,3.559667278,2.480006943,2.290034611,21,Insect
Palicourea_acuminata,2.411619706,3.611510887,2.519827994,2.285557309,182,Insect
Palicourea_acuminata,2.374748346,3.377306251,2.46834733,2.252853031,383,Insect
Palicourea_acuminata,2.423245874,3.347720217,2.5132176,2.340444115,18,Insect
Palicourea_acuminata,2.418301291,3.620136055,2.526339277,2.292256071,76,Insect
Palicourea_acuminata,2.385606274,3.490239485,2.50242712,2.255272505,533,Insect
Palicourea_acuminata,2.399673721,3.557386882,2.531478917,2.225309282,154,Insect
Palicourea_acuminata,2.40654018,3.489255168,2.492760389,2.309630167,257,Insect
Palicourea_acuminata,2.404833717,3.544811912,2.515873844,2.274157849,252,Insect
Palicourea_acuminata,2.365487985,3.360214613,2.462397998,2.230448921,550,Insect
Palicourea_acuminata,2.385606274,3.490239485,2.50242712,2.255272505,533,Insect
Palicourea_acuminata,2.330413773,3.444513206,2.45484486,2.178976947,890,Insect
Palicourea_acuminata,2.414973348,3.62838893,2.525044807,2.28780173,94,Insect
Palicourea_acuminata,2.431363764,3.295347148,2.5289167,2.307496038,13,Insect
Palicourea_acuminata,2.42975228,3.396199347,2.515873844,2.328379603,49,Insect
Palicourea_acuminata,2.414973348,3.288472801,2.514547753,2.26245109,163,Insect
Palicourea_acuminata,2.330413773,3.444513206,2.45484486,2.178976947,890,Insect
Palicourea_acuminata,2.181843588,3.426023016,2.294466226,2.037426498,2365,Insect
Palicourea_acuminata,2.385606274,3.490239485,2.50242712,2.255272505,533,Insect
Palicourea_acuminata,2.403120521,3.592509848,2.51851394,2.269512944,224,Insect
Palicourea_acuminata,2.399673721,3.50174373,2.481442629,2.283301229,32,Insect
Palicourea_acuminata,2.394451681,3.559308011,2.5132176,2.257678575,339,Insect
Palicourea_acuminata,2.418301291,3.620136055,2.526339277,2.292256071,76,Insect
Palicourea_acuminata,2.418301291,3.649042634,2.5289167,2.292256071,38,Insect
Palicourea_acuminata,2.411619706,3.611510887,2.519827994,2.285557309,182,Insect
Palicourea_acuminata,2.120573931,3.408748606,2.247973266,1.949390007,2655,Insect
Palicourea_acuminata,2.394451681,3.341236623,2.489958479,2.247973266,98,Insect
Palicourea_acuminata,2.409933123,3.578295305,2.50242712,2.318063335,64,Insect
Palicourea_acuminata,2.408239965,3.321805484,2.506505032,2.264817823,214,Insect
Palicourea_acuminata,2.344392274,3.400710637,2.44870632,2.201397124,741,Insect
Palicourea_acuminata,2.421603927,3.468495025,2.505149978,2.322219295,144,Insect
Palicourea_acuminata,2.418301291,3.649042634,2.5289167,2.292256071,38,Insect
Palicourea_acuminata,2.421603927,3.467903947,2.506505032,2.322219295,164,Insect
Palicourea_acuminata,2.421603927,3.605951158,2.525044807,2.303196057,27,Insect
Palicourea_acuminata,2.320146286,3.41480628,2.440909082,2.176091259,1127,Insect
Palicourea_acuminata,2.385606274,3.490239485,2.50242712,2.255272505,533,Insect
Palicourea_acuminata,2.399673721,3.50174373,2.481442629,2.283301229,32,Insect
Palicourea_acuminata,2.344392274,3.400710637,2.44870632,2.201397124,741,Insect
Palicourea_acuminata,2.399673721,3.560743301,2.478566496,2.285557309,28,Insect
Palicourea_acuminata,2.411619706,3.5289167,2.515873844,2.301029996,34,Insect
Palicourea_acuminata,2.365487985,3.494850022,2.485721426,2.222716471,670,Insect
Palicourea_acuminata,2.389166084,3.337459261,2.503790683,2.257678575,351,Insect
Palicourea_acuminata,2.401400541,3.517987203,2.480006943,2.28780173,26,Insect
Palicourea_acuminata,2.408239965,3.289588953,2.509202522,2.250420002,171,Insect
Palicourea_acuminata,2.365487985,3.494850022,2.485721426,2.222716471,670,Insect
Palicourea_acuminata,2.418301291,3.649042634,2.5289167,2.292256071,38,Insect
Palicourea_acuminata,2.385606274,3.490239485,2.50242712,2.255272505,533,Insect
Palicourea_acuminata,2.411619706,3.611510887,2.519827994,2.285557309,182,Insect
Palicourea_acuminata,2.235528447,3.354684554,2.346352974,2.08278537,2120,Insect
Palicourea_acuminata,2.418301291,3.674034,2.523746467,2.294466226,62,Insect
Palicourea_acuminata,2.42975228,3.396199347,2.515873844,2.328379603,49,Insect
Palicourea_acuminata,2.394451681,3.559308011,2.5132176,2.257678575,339,Insect
Palicourea_acuminata,2.394451681,3.559308011,2.5132176,2.257678575,339,Insect
Palicourea_acuminata,2.418301291,3.620136055,2.526339277,2.292256071,76,Insect
Palicourea_acuminata,2.418301291,3.649042634,2.5289167,2.292256071,38,Insect
Palicourea_acuminata,2.413299764,3.667826379,2.525044807,2.281033367,114,Insect
Palicourea_acuminata,2.411619706,3.611510887,2.519827994,2.285557309,182,Insect
Palicourea_acuminata,2.418301291,3.649042634,2.5289167,2.292256071,38,Insect
Palicourea_acuminata,2.380211242,3.493597449,2.5132176,2.195899652,424,Insect
Palicourea_acuminata,2.408239965,3.461348434,2.536558443,2.240549248,65,Insect
Palicourea_acuminata,2.431363764,3.383635868,2.53529412,2.311753861,202,Insect
Palicourea_acuminata,2.411619706,3.477844476,2.489958479,2.315970345,137,Insect
Palicourea_acuminata,2.421603927,3.480581787,2.506505032,2.324282455,101,Insect
Palicourea_acuminata,2.423245874,3.907626305,2.498310554,2.336459734,113,Insect
Palicourea_acuminata,2.418301291,3.791199246,2.482873584,2.346352974,50,Insect
Palicourea_acuminata,2.385606274,3.490239485,2.50242712,2.255272505,533,Insect
Palicourea_acuminata,2.408239965,3.460597189,2.517195898,2.260071388,171,Insect
Palicourea_acuminata,2.250420002,3.361538971,2.36361198,2.10720997,2104,Insect
Palicourea_acuminata,2.250420002,3.361538971,2.36361198,2.10720997,2104,Insect
Palicourea_acuminata,1.982271233,3.053078443,2.181843588,1.491361694,3098,Insect
Palicourea_acuminata,2.409933123,3.515476441,2.487138375,2.31386722,96,Insect
Palicourea_acuminata,2.394451681,3.209246849,2.498310554,2.250420002,218,Insect
Palicourea_acuminata,2.424881637,3.882638362,2.50242712,2.336459734,66,Insect
Palicourea_acuminata,2.250420002,3.361538971,2.36361198,2.10720997,2104,Insect
Palicourea_acuminata,2.209515015,3.374748346,2.334453751,2.033423755,2141,Insect
Palicourea_acuminata,2.397940009,3.497206181,2.514547753,2.271841607,390,Insect
Palicourea_acuminata,2.401400541,3.45377686,2.478566496,2.315970345,161,Insect
Palicourea_acuminata,2.209515015,3.374748346,2.334453751,2.033423755,2141,Insect
Palicourea_acuminata,2.396199347,3.513617074,2.472756449,2.311753861,223,Insect
Palicourea_acuminata,2.424881637,3.338655666,2.517195898,2.340444115,67,Insect
Palicourea_acuminata,2.409933123,3.336459734,2.5132176,2.315970345,201,Insect
Palicourea_acuminata,2.409933123,3.846955325,2.475671188,2.344392274,46,Insect
Palicourea_acuminata,2.352182518,3.40688067,2.457881897,2.225309282,773,Insect
Palicourea_acuminata,2.409933123,3.336459734,2.5132176,2.315970345,201,Insect
Palicourea_acuminata,2.352182518,3.40688067,2.457881897,2.225309282,773,Insect
Palicourea_acuminata,2.401400541,3.45377686,2.478566496,2.315970345,161,Insect
Palicourea_acuminata,2.409933123,3.84460142,2.475671188,2.342422681,67,Insect
Palicourea_acuminata,2.352182518,3.40688067,2.457881897,2.225309282,773,Insect
Palicourea_acuminata,2.426511261,3.363235804,2.521138084,2.346352974,43,Insect
Palicourea_acuminata,2.404833717,3.3872118,2.503790683,2.318063335,268,Insect
Palicourea_acuminata,2.385606274,3.490239485,2.50242712,2.255272505,533,Insect
Palicourea_acuminata,2.444044796,3.441695136,2.523746467,2.352182518,127,Insect
Palicourea_acuminata,2.209515015,3.374748346,2.334453751,2.033423755,2141,Insect
Palicourea_acuminata,2.416640507,3.797475288,2.481442629,2.346352974,54,Insect
Palicourea_acuminata,2.385606274,3.804003055,2.475671188,2.283301229,440,Insect
Palicourea_acuminata,2.250420002,3.361538971,2.36361198,2.10720997,2104,Insect
Palicourea_acuminata,2.399673721,3.572523098,2.509202522,2.292256071,557,Insect
Palicourea_acuminata,2.424881637,3.373647472,2.514547753,2.342422681,11,Insect
Palicourea_acuminata,2.401400541,3.638289535,2.487138375,2.307496038,295,Insect
Palicourea_acuminata,2.390935107,3.549861188,2.478566496,2.29666519,398,Insect
Palicourea_acuminata,2.411619706,3.513350799,2.487138375,2.315970345,87,Insect
Palicourea_acuminata,2.340444115,3.356025857,2.494154594,2.075546961,1148,Insect
Palicourea_acuminata,2.352182518,3.40688067,2.457881897,2.225309282,773,Insect
Palicourea_acuminata,2.346352974,3.548757829,2.456366033,2.209515015,1072,Insect
Palicourea_acuminata,2.392696953,3.336259552,2.50242712,2.29666519,388,Insect
Palicourea_acuminata,2.424881637,3.334252642,2.514547753,2.342422681,6,Insect
Palicourea_acuminata,2.371067862,3.248463718,2.471291711,2.227886705,434,Insect
Palicourea_acuminata,2.411619706,3.872971631,2.475671188,2.344392274,41,Insect
Palicourea_acuminata,2.413299764,3.87052095,2.477121255,2.344392274,34,Insect
Palicourea_acuminata,2.413299764,3.87052095,2.477121255,2.344392274,34,Insect
Palicourea_acuminata,2.382017043,3.48784512,2.474216264,2.274157849,819,Insect
Palicourea_acuminata,2.401400541,3.394626764,2.509202522,2.28780173,169,Insect
Palicourea_acuminata,2.403120521,3.479719235,2.495544338,2.29666519,217,Insect
Palicourea_acuminata,2.380211242,3.471144965,2.496929648,2.247973266,565,Insect
Palicourea_acuminata,2.401400541,3.377124042,2.506505032,2.292256071,170,Insect
Palicourea_acuminata,2.346352974,3.059563418,2.484299839,2.130333768,984,Insect
Palicourea_acuminata,2.423245874,3.337858429,2.5132176,2.338456494,14,Insect
Palicourea_acuminata,2.264817823,3.464638559,2.399673721,2.075546961,1804,Insect
Palicourea_acuminata,2.357934847,3.595606435,2.46834733,2.190331698,791,Insect
Palicourea_acuminata,2.42975228,3.443732241,2.530199698,2.33243846,174,Insect
Palicourea_acuminata,2.380211242,3.471144965,2.496929648,2.247973266,565,Insect
Palicourea_acuminata,2.383815366,3.184975191,2.51851394,2.193124598,489,Insect
Palicourea_acuminata,2.382017043,3.48784512,2.474216264,2.274157849,819,Insect
Palicourea_acuminata,2.403120521,3.383456297,2.488550717,2.278753601,144,Insect
Palicourea_acuminata,2.195899652,3.090610708,2.334453751,1.963787827,2087,Insect
Palicourea_acuminata,2.409933123,3.47070443,2.499687083,2.326335861,57,Insect
Palicourea_acuminata,2.421603927,3.514946005,2.51054501,2.344392274,26,Insect
Palicourea_acuminata,2.404833717,3.577721525,2.499687083,2.315970345,117,Insect
Palicourea_acuminata,2.418301291,3.544935766,2.506505032,2.338456494,29,Insect
Palicourea_acuminata,2.409933123,3.564784385,2.501059262,2.322219295,49,Insect
Palicourea_acuminata,2.318063335,3.495405563,2.442479769,2.161368002,1084,Insect
Palicourea_acuminata,2.385606274,3.383456297,2.491361694,2.285557309,268,Insect
Palicourea_acuminata,2.403120521,3.383456297,2.488550717,2.278753601,144,Insect
Palicourea_acuminata,2.411619706,3.548266545,2.514547753,2.307496038,32,Insect
Palicourea_acuminata,2.257678575,3.380573003,2.376576957,2.11058971,2031,Insect
Palicourea_acuminata,2.403120521,3.404491618,2.489958479,2.301029996,603,Insect
Palicourea_acuminata,2.42975228,3.443732241,2.530199698,2.33243846,174,Insect
Palicourea_acuminata,2.401400541,3.391816924,2.507855872,2.28780173,170,Insect
Palicourea_acuminata,2.413299764,3.597585502,2.506505032,2.31386722,76,Insect
Palicourea_acuminata,2.413299764,3.588943643,2.50242712,2.311753861,64,Insect
Palicourea_acuminata,2.399673721,3.614264287,2.496929648,2.294466226,275,Insect
Palicourea_acuminata,2.250420002,3.385427515,2.392696953,2.079181246,1974,Insect
Palicourea_acuminata,2.437750563,3.396896449,2.540329475,2.328379603,271,Insect
Palicourea_acuminata,2.416640507,3.484442208,2.494154594,2.320146286,107,Insect
Palicourea_acuminata,2.264817823,3.464638559,2.399673721,2.075546961,1804,Insect
Palicourea_acuminata,2.424881637,3.288919606,2.514547753,2.346352974,6,Insect
Palicourea_acuminata,2.403120521,3.383456297,2.488550717,2.278753601,144,Insect
Palicourea_acuminata,2.387389826,3.438384107,2.485721426,2.274157849,371,Insect
Palicourea_acuminata,2.409933123,3.342027688,2.5132176,2.318063335,219,Insect
Palicourea_acuminata,2.330413773,3.518382316,2.423245874,2.181843588,1299,Insect
Palicourea_acuminata,2.389166084,3.390935107,2.492760389,2.292256071,246,Insect
Palicourea_acuminata,2.322219295,3.518908574,2.419955748,2.164352856,1366,Insect
Palicourea_acuminata,2.382017043,3.585573519,2.481442629,2.269512944,502,Insect
Palicourea_acuminata,2.365487985,3.031812271,2.46834733,2.238046103,1031,Insect
Palicourea_acuminata,2.409933123,3.342027688,2.5132176,2.318063335,219,Insect
Palicourea_acuminata,2.385606274,3.389520466,2.491361694,2.278753601,266,Insect
Palicourea_acuminata,2.416640507,3.422097163,2.501059262,2.318063335,415,Insect
Palicourea_acuminata,2.431363764,3.400710637,2.519827994,2.346352974,8,Insect
Palicourea_acuminata,2.413299764,3.460145817,2.495544338,2.303196057,88,Insect
Palicourea_acuminata,2.318063335,3.495405563,2.442479769,2.161368002,1084,Insect
Palicourea_acuminata,2.416640507,3.796088429,2.484299839,2.338456494,57,Insect
Palicourea_acuminata,2.178976947,3.295127085,2.338456494,1.944482672,2364,Insect
Palicourea_acuminata,2.399673721,3.614264287,2.496929648,2.294466226,275,Insect
Palicourea_acuminata,2.396199347,3.455453969,2.492760389,2.290034611,345,Insect
Palicourea_acuminata,2.33243846,3.458939862,2.44870632,2.195899652,1300,Insect
Palicourea_acuminata,2.318063335,3.628286731,2.418301291,2.201397124,1340,Insect
Palicourea_acuminata,2.383815366,3.464191371,2.482873584,2.271841607,509,Insect
Palicourea_acuminata,2.421603927,3.55278985,2.517195898,2.330413773,16,Insect
Palicourea_acuminata,2.338456494,3.574378564,2.459392488,2.204119983,1220,Insect
Palicourea_acuminata,2.396199347,3.374931554,2.499687083,2.292256071,184,Insect
Palicourea_acuminata,2.40654018,3.555698895,2.507855872,2.303196057,76,Insect
Palicourea_acuminata,2.401400541,3.432488256,2.495544338,2.311753861,160,Insect
Palicourea_acuminata,2.416640507,3.422097163,2.501059262,2.318063335,415,Insect
Palicourea_acuminata,2.36361198,3.158663981,2.469822016,2.230448921,852,Insect
Palicourea_acuminata,2.392696953,3.336259552,2.50242712,2.29666519,388,Insect
Palicourea_acuminata,2.369215857,3.063708559,2.472756449,2.220108088,614,Insect
Palicourea_acuminata,2.403120521,3.52179165,2.515873844,2.257678575,83,Insect
Palicourea_acuminata,2.382017043,3.388101202,2.488550717,2.276461804,304,Insect
Palicourea_acuminata,2.413299764,3.436003536,2.5132176,2.322219295,294,Insect
Palicourea_acuminata,2.408239965,3.562887381,2.501059262,2.31386722,64,Insect
Palicourea_acuminata,2.428134794,3.397766256,2.511883361,2.326335861,302,Insect
Palicourea_acuminata,2.336459734,3.491221576,2.451786436,2.201397124,974,Insect
Palicourea_acuminata,2.418301291,3.674034,2.523746467,2.294466226,62,Insect
Palicourea_acuminata,2.397940009,3.544935766,2.485721426,2.28780173,179,Insect
Palicourea_acuminata,2.414973348,3.62838893,2.525044807,2.28780173,94,Insect
Palicourea_acuminata,2.414973348,3.470851325,2.491361694,2.334453751,137,Insect
Palicourea_acuminata,2.408239965,3.495127881,2.495544338,2.298853076,68,Insect
Palicourea_acuminata,2.305351369,3.471731651,2.428134794,2.158362492,1411,Insect
Palicourea_acuminata,2.404833717,3.485295439,2.492760389,2.29666519,98,Insect
Palicourea_acuminata,2.414973348,3.62838893,2.525044807,2.28780173,94,Insect
Palicourea_acuminata,2.413299764,3.667826379,2.525044807,2.281033367,114,Insect
Palicourea_acuminata,2.414973348,3.62838893,2.525044807,2.28780173,94,Insect
Palicourea_acuminata,2.399673721,3.565611725,2.515873844,2.26245109,283,Insect
Palicourea_acuminata,2.414973348,3.62838893,2.525044807,2.28780173,94,Insect
Palicourea_acuminata,2.397940009,3.561101384,2.499687083,2.285557309,300,Insect
Palicourea_acuminata,2.416640507,3.484442208,2.494154594,2.320146286,107,Insect
Palicourea_acuminata,2.374748346,3.218272854,2.484299839,2.204119983,436,Insect
Palicourea_acuminata,2.404833717,3.485295439,2.492760389,2.29666519,98,Insect
Palicourea_acuminata,2.409933123,3.456366033,2.499687083,2.301029996,55,Insect
Palicourea_acuminata,2.413299764,3.41313205,2.505149978,2.31386722,493,Insect
Palicourea_acuminata,2.352182518,3.571825249,2.450249108,2.227886705,952,Insect
Palicourea_acuminata,2.411619706,3.510410948,2.488550717,2.318063335,87,Insect
Palicourea_acuminata,2.428134794,3.446070936,2.514547753,2.328379603,149,Insect
Palicourea_acuminata,2.204119983,3.349860082,2.320146286,2.053078443,2299,Insect
Palicourea_acuminata,2.374748346,3.218272854,2.484299839,2.204119983,436,Insect
Palicourea_acuminata,2.42975228,3.364363355,2.521138084,2.315970345,76,Insect
Palicourea_acuminata,2.423245874,3.147057671,2.506505032,2.322219295,20,Insect
Palicourea_acuminata,2.399673721,3.565611725,2.515873844,2.26245109,283,Insect
Palicourea_acuminata,2.428134794,3.358886204,2.509202522,2.33243846,45,Insect
Palicourea_acuminata,2.428134794,3.358886204,2.509202522,2.33243846,45,Insect
Palicourea_acuminata,2.414973348,3.62838893,2.525044807,2.28780173,94,Insect
Palicourea_acuminata,2.399673721,3.565611725,2.515873844,2.26245109,283,Insect
Palicourea_acuminata,2.414973348,3.696443763,2.492760389,2.326335861,115,Insect
Palicourea_acuminata,2.421603927,3.629409599,2.526339277,2.298853076,14,Insect
Palicourea_acuminata,2.408239965,3.522183318,2.51851394,2.278753601,190,Insect
Palicourea_acuminata,2.42975228,3.38039216,2.511883361,2.33243846,53,Insect
Palicourea_acuminata,2.424881637,3.467608106,2.5132176,2.324282455,178,Insect
Palicourea_acuminata,2.365487985,3.670338641,2.447158031,2.267171728,678,Insect
